run_id,video_id,frame_idx,track_id,cls_id,conf,x1,y1,x2,y2
7b6f2cec8383,cyclar_data_29a,202,42,2,0.9432864785194397,1,504,470,972
7b6f2cec8383,cyclar_data_29a,202,53,2,0.8083860874176025,1153,428,1295,831
7b6f2cec8383,cyclar_data_29a,203,28,2,0.884634792804718,553,505,823,667
7b6f2cec8383,cyclar_data_29a,203,42,2,0.9447147846221924,2,511,462,972
7b6f2cec8383,cyclar_data_29a,203,53,2,0.7034354209899902,1148,424,1296,808
7b6f2cec8383,cyclar_data_29a,204,28,2,0.8505457043647766,546,509,816,674
7b6f2cec8383,cyclar_data_29a,204,42,2,0.9445088505744934,3,519,456,972
7b6f2cec8383,cyclar_data_29a,204,53,2,0.7729498147964478,1144,424,1296,831
7b6f2cec8383,cyclar_data_29a,205,28,2,0.8926418423652649,540,514,810,680
7b6f2cec8383,cyclar_data_29a,205,42,2,0.9444651007652283,3,526,450,972
7b6f2cec8383,cyclar_data_29a,205,53,2,0.8612695932388306,1140,425,1296,843
7b6f2cec8383,cyclar_data_29a,206,28,2,0.8987196683883667,533,519,803,688
7b6f2cec8383,cyclar_data_29a,206,42,2,0.9476926922798157,3,532,443,972
7b6f2cec8383,cyclar_data_29a,206,53,2,0.870272696018219,1137,427,1296,850
7b6f2cec8383,cyclar_data_29a,207,28,2,0.7872021794319153,526,522,795,691
7b6f2cec8383,cyclar_data_29a,207,42,2,0.9471036791801453,2,535,437,971
7b6f2cec8383,cyclar_data_29a,207,53,2,0.8726754188537598,1133,430,1296,850
7b6f2cec8383,cyclar_data_29a,208,28,2,0.8578957319259644,519,523,789,692
7b6f2cec8383,cyclar_data_29a,208,42,2,0.9447147846221924,2,534,429,970
7b6f2cec8383,cyclar_data_29a,208,53,2,0.8746424913406372,1128,430,1296,851
7b6f2cec8383,cyclar_data_29a,209,28,2,0.7666450142860413,511,523,782,692
7b6f2cec8383,cyclar_data_29a,209,42,2,0.9468545913696289,2,532,421,969
7b6f2cec8383,cyclar_data_29a,209,53,2,0.8503196239471436,1122,432,1295,857
7b6f2cec8383,cyclar_data_29a,210,28,2,0.8588031530380249,504,523,776,692
7b6f2cec8383,cyclar_data_29a,210,42,2,0.948817789554596,2,529,414,969
7b6f2cec8383,cyclar_data_29a,210,53,2,0.8580067157745361,1118,434,1295,861
7b6f2cec8383,cyclar_data_29a,211,28,2,0.8605042695999146,500,523,771,692
7b6f2cec8383,cyclar_data_29a,211,42,2,0.945493757724762,3,525,409,969
7b6f2cec8383,cyclar_data_29a,211,53,2,0.8565265536308289,1116,439,1296,860
7b6f2cec8383,cyclar_data_29a,212,28,2,0.8619327545166016,496,525,769,692
7b6f2cec8383,cyclar_data_29a,212,42,2,0.9428371787071228,3,520,403,969
7b6f2cec8383,cyclar_data_29a,212,53,2,0.8202664852142334,1114,445,1296,873
7b6f2cec8383,cyclar_data_29a,213,28,2,0.8059669733047485,492,526,766,691
7b6f2cec8383,cyclar_data_29a,213,42,2,0.948386549949646,3,513,398,969
7b6f2cec8383,cyclar_data_29a,213,53,2,0.8304087519645691,1110,453,1295,907
7b6f2cec8383,cyclar_data_29a,214,28,2,0.8828660249710083,487,526,761,690
7b6f2cec8383,cyclar_data_29a,214,42,2,0.9475024938583374,3,506,392,968
7b6f2cec8383,cyclar_data_29a,214,53,2,0.7630622982978821,1106,460,1295,925
7b6f2cec8383,cyclar_data_29a,215,28,2,0.8930734992027283,481,527,755,690
7b6f2cec8383,cyclar_data_29a,215,42,2,0.9401196837425232,2,501,385,969
7b6f2cec8383,cyclar_data_29a,215,53,2,0.6777527928352356,1101,468,1294,944
7b6f2cec8383,cyclar_data_29a,216,28,2,0.9080343246459961,471,530,745,692
7b6f2cec8383,cyclar_data_29a,216,42,2,0.9459018111228943,1,496,374,969
7b6f2cec8383,cyclar_data_29a,216,53,2,0.5891281366348267,1092,477,1293,868
7b6f2cec8383,cyclar_data_29a,217,28,2,0.9118736982345581,459,534,733,694
7b6f2cec8383,cyclar_data_29a,217,42,2,0.9367675185203552,0,488,361,969
7b6f2cec8383,cyclar_data_29a,217,53,2,0.7654937505722046,1081,488,1291,939
7b6f2cec8383,cyclar_data_29a,218,28,2,0.9110342860221863,447,537,721,699
7b6f2cec8383,cyclar_data_29a,218,42,2,0.9232396483421326,0,479,347,965
7b6f2cec8383,cyclar_data_29a,218,53,2,0.7021493911743164,1069,498,1290,962
7b6f2cec8383,cyclar_data_29a,219,28,2,0.9098588228225708,434,541,709,704
7b6f2cec8383,cyclar_data_29a,219,42,2,0.9249603748321533,0,467,331,952
7b6f2cec8383,cyclar_data_29a,219,53,2,0.7384108304977417,1056,504,1289,972
7b6f2cec8383,cyclar_data_29a,220,28,2,0.9055438041687012,421,544,696,705
7b6f2cec8383,cyclar_data_29a,220,42,2,0.9133985042572021,0,453,317,939
7b6f2cec8383,cyclar_data_29a,220,53,2,0.8274142146110535,1042,506,1289,972
7b6f2cec8383,cyclar_data_29a,221,28,2,0.9040107727050781,407,541,684,703
7b6f2cec8383,cyclar_data_29a,221,42,2,0.9269024729728699,0,438,304,928
7b6f2cec8383,cyclar_data_29a,221,53,2,0.7953899502754211,1028,503,1290,972
7b6f2cec8383,cyclar_data_29a,222,28,2,0.9146029949188232,395,536,673,699
7b6f2cec8383,cyclar_data_29a,222,42,2,0.9289843440055847,0,426,291,918
7b6f2cec8383,cyclar_data_29a,222,53,2,0.7191802859306335,1015,505,1291,972
7b6f2cec8383,cyclar_data_29a,223,28,2,0.9056953191757202,384,530,663,694
7b6f2cec8383,cyclar_data_29a,223,42,2,0.920291006565094,0,412,279,906
7b6f2cec8383,cyclar_data_29a,223,53,2,0.7847625613212585,1004,499,1292,972
7b6f2cec8383,cyclar_data_29a,224,28,2,0.9015529751777649,378,523,656,687
7b6f2cec8383,cyclar_data_29a,224,42,2,0.8799204230308533,2,396,272,895
7b6f2cec8383,cyclar_data_29a,224,53,2,0.7783975005149841,995,506,1294,972
7b6f2cec8383,cyclar_data_29a,225,28,2,0.8984298706054688,381,515,660,680
7b6f2cec8383,cyclar_data_29a,225,42,2,0.8747478723526001,5,381,272,882
7b6f2cec8383,cyclar_data_29a,225,53,2,0.7545331120491028,992,507,1296,972
7b6f2cec8383,cyclar_data_29a,226,28,2,0.9127288460731506,391,507,671,673
7b6f2cec8383,cyclar_data_29a,226,42,2,0.8807497620582581,8,363,281,867
7b6f2cec8383,cyclar_data_29a,226,53,2,0.5750778317451477,998,506,1296,972
7b6f2cec8383,cyclar_data_29a,227,28,2,0.9056301116943359,409,498,691,667
7b6f2cec8383,cyclar_data_29a,227,42,2,0.9115834832191467,11,341,297,848
7b6f2cec8383,cyclar_data_29a,227,53,2,0.43747812509536743,1008,502,1296,972
7b6f2cec8383,cyclar_data_29a,228,28,2,0.8973821401596069,429,487,710,656
7b6f2cec8383,cyclar_data_29a,228,42,2,0.8845657110214233,13,319,316,828
7b6f2cec8383,cyclar_data_29a,229,28,2,0.8869355320930481,451,481,732,649
7b6f2cec8383,cyclar_data_29a,229,42,2,0.8979557156562805,13,296,336,807
7b6f2cec8383,cyclar_data_29a,229,53,2,0.6546261310577393,1031,506,1296,972
7b6f2cec8383,cyclar_data_29a,230,28,2,0.8745092749595642,466,476,750,644
7b6f2cec8383,cyclar_data_29a,230,42,2,0.8959240913391113,10,275,353,791
7b6f2cec8383,cyclar_data_29a,230,53,2,0.4832148551940918,1039,368,1296,972
7b6f2cec8383,cyclar_data_29a,231,28,2,0.8852691650390625,479,473,764,638
7b6f2cec8383,cyclar_data_29a,231,42,2,0.8688969016075134,8,262,368,777
7b6f2cec8383,cyclar_data_29a,231,53,2,0.5353174209594727,1043,450,1296,972
7b6f2cec8383,cyclar_data_29a,232,28,2,0.8799453377723694,491,470,774,635
7b6f2cec8383,cyclar_data_29a,232,42,2,0.8785929083824158,5,257,380,769
7b6f2cec8383,cyclar_data_29a,232,53,2,0.6787510514259338,1047,485,1296,970
7b6f2cec8383,cyclar_data_29a,233,28,2,0.8862317204475403,497,469,783,633
7b6f2cec8383,cyclar_data_29a,233,42,2,0.8520107269287109,2,254,389,765
7b6f2cec8383,cyclar_data_29a,233,53,2,0.6455023884773254,1051,497,1296,969
7b6f2cec8383,cyclar_data_29a,234,28,2,0.8793238401412964,502,468,787,632
7b6f2cec8383,cyclar_data_29a,234,42,2,0.892263650894165,0,254,394,763
7b6f2cec8383,cyclar_data_29a,234,53,2,0.6267755627632141,1055,501,1296,968
7b6f2cec8383,cyclar_data_29a,235,28,2,0.859100341796875,505,466,791,631
7b6f2cec8383,cyclar_data_29a,235,42,2,0.8964884281158447,0,254,397,761
7b6f2cec8383,cyclar_data_29a,235,53,2,0.562494695186615,1057,501,1295,967
7b6f2cec8383,cyclar_data_29a,236,28,2,0.8661293983459473,508,463,792,629
7b6f2cec8383,cyclar_data_29a,236,42,2,0.8932173848152161,0,252,399,759
7b6f2cec8383,cyclar_data_29a,236,53,2,0.5456447601318359,1059,503,1294,968
7b6f2cec8383,cyclar_data_29a,237,28,2,0.8469070792198181,509,460,792,629
7b6f2cec8383,cyclar_data_29a,237,42,2,0.8682475090026855,0,250,399,757
7b6f2cec8383,cyclar_data_29a,237,53,2,0.5518882274627686,1059,504,1293,969
7b6f2cec8383,cyclar_data_29a,238,28,2,0.8179089426994324,508,459,792,627
7b6f2cec8383,cyclar_data_29a,238,42,2,0.8785454034805298,0,248,398,754
7b6f2cec8383,cyclar_data_29a,238,53,2,0.524479329586029,1058,504,1293,969
